user_country,friend_country,user_region,friend_region,scaled_sci
BE,SK,BE24,SK04,1489
BG,BE,BG33,BE24,4441
BE,BG,BE24,BG33,4441
FR,DE,FRC1,DE50,1174
DE,FR,DE50,FRC1,1174
PL,IT,PL91,ITC4,1667
IT,PL,ITC4,PL91,1667
TR,FI,TRB2,FI20,59
FI,TR,FI20,TRB2,59
NL,DE,NL22,DED5,2253
DE,NL,DED5,NL22,2253
PL,DE,PL63,DED5,2475
DE,PL,DED5,PL63,2475
FR,DE,FRJ1,DED5,892
DE,FR,DED5,FRJ1,892
SE,DE,SE21,DEB3,2233
DE,SE,DEB3,SE21,2233
IT,DE,ITG2,DEB3,2419
DE,IT,DEB3,ITG2,2419
RS,DE,RS22,DEB3,7166
DE,RS,DEB3,RS22,7166
FR,DE,FRG0,DED2,563
DE,FR,DED2,FRG0,563
HU,DE,HU22,DED2,2776
DE,HU,DED2,HU22,2776
GR,DE,EL62,DEB2,2373
DE,GR,DEB2,EL62,2373
IT,FR,ITC1,FR10,3416
FR,IT,FR10,ITC1,3416
DE,CZ,DE60,CZ06,1145
CZ,DE,CZ06,DE60,1145
FR,GR,FRF3,EL43,752
GR,FR,EL43,FRF3,752
FR,CY,FRD2,CY00,494
CY,FR,CY00,FRD2,494
LU,AT,LU00,AT22,4671
AT,LU,AT22,LU00,4671
LT,IE,LT02,IE04,18117
IE,LT,IE04,LT02,18117
MT,GR,MT00,EL51,4241
GR,MT,EL51,MT00,4241
HU,GR,HU11,EL51,778
GR,HU,EL51,HU11,778
IT,FR,ITI4,FRC2,822
FR,IT,FRC2,ITI4,822
FR,FR,FRH0,FRC2,23385
FR,FR,FRC2,FRH0,23385
SK,HU,SK04,HU11,7528
HU,SK,HU11,SK04,7528
IT,HU,ITF6,HU23,283
HU,IT,HU23,ITF6,283
RO,HU,RO22,HU23,532
HU,RO,HU23,RO22,532
PL,NO,PL84,NO08,5078
NO,PL,NO08,PL84,5078
TR,NO,TR63,NO08,429
NO,TR,NO08,TR63,429
PT,NO,PT1C,NO08,2159
NO,PT,NO08,PT1C,2159
FR,ES,FRB0,ES53,1204
ES,FR,ES53,FRB0,1204
NL,DE,NL21,DE91,2712
DE,NL,DE91,NL21,2712
ES,DE,ES63,DE91,288
DE,ES,DE91,ES63,288
ES,DE,ES51,DE91,1106
DE,ES,DE91,ES51,1106
RO,ES,RO32,ES11,1195
ES,RO,ES11,RO32,1195
HU,ES,HU11,ES11,589
ES,HU,ES11,HU11,589
RO,NL,RO32,NL42,4333
NL,RO,NL42,RO32,4333
RO,HU,RO41,HU22,526
HU,RO,HU22,RO41,526
TR,CH,TRC1,CH07,1466
CH,TR,CH07,TRC1,1466
DK,DE,DK01,DE25,2093
DE,DK,DE25,DK01,2093
NO,DE,NO0B,DE80,9722
DE,NO,DE80,NO0B,9722
SK,BE,SK03,BE32,265
BE,SK,BE32,SK03,265
ES,CZ,ES21,CZ07,380
CZ,ES,CZ07,ES21,380
TR,RO,TRC3,RO42,246
RO,TR,RO42,TRC3,246
PT,AL,PT1B,AL01,200
AL,PT,AL01,PT1B,200
TR,IT,TR10,ITG2,236
IT,TR,ITG2,TR10,236
TR,FR,TR63,FRY1,16
FR,TR,FRY1,TR63,16
SI,DK,SI04,DK03,1422
DK,SI,DK03,SI04,1422
SE,DK,SE33,DK03,2690
DK,SE,DK03,SE33,2690
SE,NO,SE11,NO07,13619
NO,SE,NO07,SE11,13619
PT,CH,PT20,CH03,4987
CH,PT,CH03,PT20,4987
RO,CH,RO12,CH03,18369
CH,RO,CH03,RO12,18369
NO,ES,NO07,ES51,955
ES,NO,ES51,NO07,955
TR,ES,TR31,ES51,268
ES,TR,ES51,TR31,268
TR,PT,TR81,PT15,134
PT,TR,PT15,TR81,134
TR,PT,TR41,PT15,114
PT,TR,PT15,TR41,114
LT,BE,LT02,BE33,239
BE,LT,BE33,LT02,239
MK,BE,MK00,BE33,3308
BE,MK,BE33,MK00,3308
PL,BE,PL61,BE33,435
BE,PL,BE33,PL61,435
TR,DE,TR63,DEA3,3066
DE,TR,DEA3,TR63,3066
RO,DE,RO22,DEA3,12720
DE,RO,DEA3,RO22,12720
PL,DE,PL61,DEA3,5918
DE,PL,DEA3,PL61,5918
GR,AT,EL51,AT12,1799
AT,GR,AT12,EL51,1799
TR,PT,TRA1,PT20,47
PT,TR,PT20,TRA1,47
FR,CZ,FRD2,CZ05,223
CZ,FR,CZ05,FRD2,223
IT,CZ,ITH2,CZ05,1086
CZ,IT,CZ05,ITH2,1086
XK,FR,XK00,FRI2,277
FR,XK,FRI2,XK00,277
IT,FR,ITF4,FRI2,540
FR,IT,FRI2,ITF4,540
IT,IE,ITI1,IE06,2459
IE,IT,IE06,ITI1,2459
SE,FR,SE12,FRI1,465
FR,SE,FRI1,SE12,465
IT,HR,ITG1,HR02,316
HR,IT,HR02,ITG1,316
LU,IT,LU00,ITH1,6667
IT,LU,ITH1,LU00,6667
TR,DE,TR52,DEA5,3250
DE,TR,DEA5,TR52,3250
TR,DE,TRA2,DEA5,3595
DE,TR,DEA5,TRA2,3595
PL,HR,PL91,HR05,2009
HR,PL,HR05,PL91,2009
NL,HR,NL42,HR05,2054
HR,NL,HR05,NL42,2054
PT,BE,PT20,BE23,1340
BE,PT,BE23,PT20,1340
IT,BE,ITF3,BE23,623
BE,IT,BE23,ITF3,623
CZ,BE,CZ04,BE23,1103
BE,CZ,BE23,CZ04,1103
RO,CZ,RO22,CZ02,949
CZ,RO,CZ02,RO22,949
ES,CZ,ES52,CZ02,765
CZ,ES,CZ02,ES52,765
FI,FI,FI20,FI1D,63270
FI,FI,FI1D,FI20,63270
TR,FR,TR72,FRF1,6465
FR,TR,FRF1,TR72,6465
PL,NL,PL91,NL11,1692
NL,PL,NL11,PL91,1692
TR,DE,TR31,DE13,2255
DE,TR,DE13,TR31,2255
FR,FR,FRY5,FRD2,20557
FR,FR,FRD2,FRY5,20557
GR,AL,EL41,AL03,74075
AL,GR,AL03,EL41,74075
FR,AL,FRY2,AL03,40
AL,FR,AL03,FRY2,40
ES,AL,ES61,AL03,251
AL,ES,AL03,ES61,251
IT,AL,ITC2,AL03,6439
AL,IT,AL03,ITC2,6439
RO,AL,RO12,AL03,509
AL,RO,AL03,RO12,509
FR,GR,FRL0,EL53,521
GR,FR,EL53,FRL0,521
PT,FI,PT15,FI19,927
FI,PT,FI19,PT15,927
FR,ES,FRI1,ES13,2854
ES,FR,ES13,FRI1,2854
GR,CZ,EL42,CZ01,2553
CZ,GR,CZ01,EL42,2553
IT,DE,ITH4,DE92,2104
DE,IT,DE92,ITH4,2104
FR,DE,FRY2,DE92,237
DE,FR,DE92,FRY2,237
RO,DE,RO41,DE92,5898
DE,RO,DE92,RO41,5898
DK,DE,DK04,DE92,1976
DE,DK,DE92,DK04,1976
DE,DE,DEA2,DE92,35456
DE,DE,DE92,DEA2,35456
RS,BE,RS11,BE22,982
BE,RS,BE22,RS11,982
ES,AT,ES13,AT32,942
AT,ES,AT32,ES13,942
SI,DE,SI03,DE93,1495
DE,SI,DE93,SI03,1495
TR,BE,TR33,BE35,631
BE,TR,BE35,TR33,631
ES,DE,ES70,DEF0,2146
DE,ES,DEF0,ES70,2146
IT,DE,ITF4,DE40,687
DE,IT,DE40,ITF4,687
NL,BG,NL35,BG34,2286
BG,NL,BG34,NL35,2286
DE,DE,DE23,DE23,6681604
TR,HU,TRC1,HU32,77
HU,TR,HU32,TRC1,77
IT,BG,ITF1,BG33,1015
BG,IT,BG33,ITF1,1015
XK,SE,XK00,SE21,14287
SE,XK,SE21,XK00,14287
PL,NL,PL84,NL35,2346
NL,PL,NL35,PL84,2346
TR,IT,TRC3,ITI3,79
IT,TR,ITI3,TRC3,79
LU,DK,LU00,DK02,2150
DK,LU,DK02,LU00,2150
SI,DK,SI03,DK02,640
DK,SI,DK02,SI03,640
TR,HR,TRA2,HR06,432
HR,TR,HR06,TRA2,432
FI,FI,FI20,FI1B,336046
FI,FI,FI1B,FI20,336046
PT,FI,PT1A,FI1B,2275
FI,PT,FI1B,PT1A,2275
SI,FI,SI03,FI1B,1255
FI,SI,FI1B,SI03,1255
DE,DE,DE72,DE24,28903
DE,DE,DE24,DE72,28903
NL,FR,NL21,FRB0,711
FR,NL,FRB0,NL21,711
SK,FR,SK01,FRB0,433
FR,SK,FRB0,SK01,433
PT,FR,PT11,FRB0,9576
FR,PT,FRB0,PT11,9576
FR,ES,FRY3,ES62,487
ES,FR,ES62,FRY3,487
FR,GR,FRB0,EL30,685
GR,FR,EL30,FRB0,685
RO,GR,RO22,EL30,2122
GR,RO,EL30,RO22,2122
SE,FR,SE31,FRK2,476
FR,SE,FRK2,SE31,476
SE,FR,SE23,FRK2,881
FR,SE,FRK2,SE23,881
TR,FR,TRB2,FRY4,24
FR,TR,FRY4,TRB2,24
RO,FR,RO12,FRY4,151
FR,RO,FRY4,RO12,151
PT,GR,PT20,EL42,517
GR,PT,EL42,PT20,517
TR,SI,TRA2,SI03,190
SI,TR,SI03,TRA2,190
XK,SE,XK00,SE32,1875
SE,XK,SE32,XK00,1875
TR,ME,TR81,ME00,1550
ME,TR,ME00,TR81,1550
GR,AT,EL63,AT33,2545
AT,GR,AT33,EL63,2545
TR,DE,TR32,DE71,4056
DE,TR,DE71,TR32,4056
NL,DE,NL23,DE71,3735
DE,NL,DE71,NL23,3735
IT,DE,ITC3,DE71,2691
DE,IT,DE71,ITC3,2691
PT,DE,PT15,DE71,4666
DE,PT,DE71,PT15,4666
PL,HU,PL41,HU12,359
HU,PL,HU12,PL41,359
IT,ES,ITI4,ES63,803
ES,IT,ES63,ITI4,803
SK,SE,SK03,SE23,437
SE,SK,SE23,SK03,437
NO,GR,NO08,EL54,3402
GR,NO,EL54,NO08,3402
SE,DE,SE21,DEA1,2691
DE,SE,DEA1,SE21,2691
IT,DE,ITH5,DEA1,2422
DE,IT,DEA1,ITH5,2422
IT,GR,ITC3,EL65,2816
GR,IT,EL65,ITC3,2816
CZ,BE,CZ07,BE25,525
BE,CZ,BE25,CZ07,525
TR,LU,TR71,LU00,427
LU,TR,LU00,TR71,427
IT,ES,ITI4,ES64,913
ES,IT,ES64,ITI4,913
TR,FR,TR41,FRY2,33
FR,TR,FRY2,TR41,33
PT,FR,PT1B,FRY2,640
FR,PT,FRY2,PT1B,640
HU,ES,HU11,ES41,567
ES,HU,ES41,HU11,567
SK,AT,SK02,AT11,21393
AT,SK,AT11,SK02,21393
NL,ES,NL42,ES21,856
ES,NL,ES21,NL42,856
PT,LT,PT19,LT02,430
LT,PT,LT02,PT19,430
IT,GR,ITH5,EL61,2213
GR,IT,EL61,ITH5,2213
LT,DE,LT02,DED4,978
DE,LT,DED4,LT02,978
FI,BG,FI1C,BG31,684
BG,FI,BG31,FI1C,684
TR,BG,TR42,BG31,334
BG,TR,BG31,TR42,334
TR,BG,TR21,BG31,1892
BG,TR,BG31,TR21,1892
PT,IT,PT1C,ITI1,1293
IT,PT,ITI1,PT1C,1293
DE,BA,DE14,BA03,55425
BA,DE,BA03,DE14,55425
PL,ES,PL52,ES61,432
ES,PL,ES61,PL52,432
PL,ES,PL51,ES61,725
ES,PL,ES61,PL51,725
NL,DK,NL32,DK04,2656
DK,NL,DK04,NL32,2656
RS,FR,RS21,FRD1,297
FR,RS,FRD1,RS21,297
FR,FR,FRK2,FRD1,25101
FR,FR,FRD1,FRK2,25101
PT,PL,PT1C,PL41,419
PL,PT,PL41,PT1C,419
TR,GR,TR41,EL41,649
GR,TR,EL41,TR41,649
TR,AT,TRA2,AT13,1883
AT,TR,AT13,TRA2,1883
CZ,BE,CZ04,BE10,783
BE,CZ,BE10,CZ04,783
TR,BE,TR51,BE10,1964
BE,TR,BE10,TR51,1964
TR,NO,TR22,NO02,98
NO,TR,NO02,TR22,98
PL,BE,PL41,BE34,619
BE,PL,BE34,PL41,619
RS,FR,RS12,FRE2,498
FR,RS,FRE2,RS12,498
SE,ES,SE22,ES22,593
ES,SE,ES22,SE22,593
SE,ES,SE31,ES22,312
ES,SE,ES22,SE31,312
NO,ES,NO02,ES12,333
ES,NO,ES12,NO02,333
PL,NL,PL22,NL13,2414
NL,PL,NL13,PL22,2414
SK,NL,SK01,NL13,975
NL,SK,NL13,SK01,975
LU,IT,LU00,ITC2,6990
IT,LU,ITC2,LU00,6990
LU,DE,LU00,DEA2,11244
DE,LU,DEA2,LU00,11244
FR,CH,FRD2,CH05,820
CH,FR,CH05,FRD2,820
ES,CH,ES24,CH04,2574
CH,ES,CH04,ES24,2574
FR,CH,FRM0,CH04,3488
CH,FR,CH04,FRM0,3488
CH,CH,CH04,CH01,107192
CH,CH,CH01,CH04,107192
HU,CH,HU31,CH01,1530
CH,HU,CH01,HU31,1530
IT,BE,ITI4,BE24,2199
BE,IT,BE24,ITI4,2199
TR,IT,TR63,ITC4,509
IT,TR,ITC4,TR63,509
SK,DE,SK02,DEB3,1215
DE,SK,DEB3,SK02,1215
NL,DE,NL11,DEB3,2074
DE,NL,DEB3,NL11,2074
IT,DE,ITI3,DEB2,1735
DE,IT,DEB2,ITI3,1735
RO,IT,RO32,ITF4,2270
IT,RO,ITF4,RO32,2270
TR,DE,TRC2,DE94,3860
DE,TR,DE94,TRC2,3860
IT,CZ,ITC4,CZ06,689
CZ,IT,CZ06,ITC4,689
NO,AT,NO06,AT21,987
AT,NO,AT21,NO06,987
FR,CY,FRI2,CY00,546
CY,FR,CY00,FRI2,546
PT,GR,PT1A,EL51,562
GR,PT,EL51,PT1A,562
DE,CZ,DEG0,CZ04,4889
CZ,DE,CZ04,DEG0,4889
PL,ES,PL22,ES53,967
ES,PL,ES53,PL22,967
RO,DE,RO21,DE91,6388
DE,RO,DE91,RO21,6388
PL,BG,PL62,BG42,287
BG,PL,BG42,PL62,287
SK,BG,SK01,BG42,1394
BG,SK,BG42,SK01,1394
SE,ES,SE32,ES11,272
ES,SE,ES11,SE32,272
CH,BG,CH03,BG32,2987
BG,CH,BG32,CH03,2987
FR,ES,FRF2,ES43,690
ES,FR,ES43,FRF2,690
DE,CH,DE60,CH07,5664
CH,DE,CH07,DE60,5664
TR,CH,TR52,CH07,496
CH,TR,CH07,TR52,496
IT,CH,ITI4,CH07,38935
CH,IT,CH07,ITI4,38935
GR,DE,EL51,DE25,46020
DE,GR,DE25,EL51,46020
GR,DE,EL53,DE80,1268
DE,GR,DE80,EL53,1268
PT,IS,PT19,IS00,6109
IS,PT,IS00,PT19,6109
PL,IT,PL41,ITC1,479
IT,PL,ITC1,PL41,479
PL,IT,PL81,ITC1,482
IT,PL,ITC1,PL81,482
TR,PL,TR71,PL42,66
PL,TR,PL42,TR71,66
PL,CZ,PL43,CZ07,938
CZ,PL,CZ07,PL43,938
RO,BE,RO11,BE21,11739
BE,RO,BE21,RO11,11739
FR,CH,FRD2,CH02,3211
CH,FR,CH02,FRD2,3211
PL,AL,PL21,AL01,370
AL,PL,AL01,PL21,370
AT,AL,AT21,AL01,2761
AL,AT,AL01,AT21,2761
NO,IT,NO0B,ITG2,1664
IT,NO,ITG2,NO0B,1664
IT,IT,ITG2,ITF5,40401
IT,IT,ITF5,ITG2,40401
PT,DK,PT19,DK03,729
DK,PT,DK03,PT19,729
HU,CH,HU21,CH03,8559
CH,HU,CH03,HU21,8559
SE,CH,SE12,CH03,3757
CH,SE,CH03,SE12,3757
PL,CH,PL51,CH03,4447
CH,PL,CH03,PL51,4447
SK,ES,SK04,ES51,413
ES,SK,ES51,SK04,413
IE,GR,IE04,EL64,632
GR,IE,EL64,IE04,632
MK,DE,MK00,DE22,16577
DE,MK,DE22,MK00,16577
FR,BE,FRC1,BE31,8763
BE,FR,BE31,FRC1,8763
BG,BE,BG33,BE31,1301
BE,BG,BE31,BG33,1301
RS,BE,RS12,BE33,661
BE,RS,BE33,RS12,661
TR,NL,TR21,NL34,1093
NL,TR,NL34,TR21,1093
NO,AT,NO0A,AT12,1095
AT,NO,AT12,NO0A,1095
MT,CZ,MT00,CZ05,1127
CZ,MT,CZ05,MT00,1127
IT,CZ,ITI4,CZ05,452
CZ,IT,CZ05,ITI4,452
PT,BE,PT1C,BE23,3056
BE,PT,BE23,PT1C,3056
FR,BA,FRK2,BA01,1831
BA,FR,BA01,FRK2,1831
DK,CZ,DK05,CZ02,628
CZ,DK,CZ02,DK05,628
ME,FR,ME00,FRF1,2532
FR,ME,FRF1,ME00,2532
PT,PT,PT20,PT11,196569
PT,PT,PT11,PT20,196569
HR,BA,HR05,BA02,69798
BA,HR,BA02,HR05,69798
BE,BA,BE33,BA02,1064
BA,BE,BA02,BE33,1064
FR,FR,FRF3,FRD2,19060
FR,FR,FRD2,FRF3,19060
PT,PL,PT15,PL52,643
PL,PT,PL52,PT15,643
NO,FR,NO09,FRM0,335
FR,NO,FRM0,NO09,335
TR,IE,TR82,IE05,88
IE,TR,IE05,TR82,88
MK,ES,MK00,ES13,260
ES,MK,ES13,MK00,260
TR,RO,TR71,RO12,191
RO,TR,RO12,TR71,191
SE,RO,SE11,RO12,1793
RO,SE,RO12,SE11,1793
CZ,CZ,CZ03,CZ01,356716
CZ,CZ,CZ01,CZ03,356716
HU,CZ,HU31,CZ01,1290
CZ,HU,CZ01,HU31,1290
RO,BE,RO32,BE22,2294
BE,RO,BE22,RO32,2294
FR,BE,FRG0,BE22,1039
BE,FR,BE22,FRG0,1039
DE,BE,DED2,BE22,1187
BE,DE,BE22,DED2,1187
FR,BE,FRJ2,BE22,1478
BE,FR,BE22,FRJ2,1478
TR,IT,TRC1,ITF6,80
IT,TR,ITF6,TRC1,80
IT,DE,ITC4,DE11,3007
DE,IT,DE11,ITC4,3007
GR,AT,EL52,AT32,5056
AT,GR,AT32,EL52,5056
LV,AT,LV00,AT32,2858
AT,LV,AT32,LV00,2858
GR,AT,EL54,AT31,1639
AT,GR,AT31,EL54,1639
FR,AT,FRC1,AT31,682
AT,FR,AT31,FRC1,682
FR,AT,FRM0,AT31,713
AT,FR,AT31,FRM0,713
ES,AT,ES42,AT31,1153
AT,ES,AT31,ES42,1153
NL,HU,NL41,HU32,2553
HU,NL,HU32,NL41,2553
AL,AL,AL02,AL02,3917522
DE,BG,DED5,BG33,4116
BG,DE,BG33,DED5,4116
RO,ES,RO41,ES30,10344
ES,RO,ES30,RO41,10344
TR,IT,TR61,ITH2,243
IT,TR,ITH2,TR61,243
TR,DE,TRC1,DEE0,2605
DE,TR,DEE0,TRC1,2605
RS,PL,RS21,PL21,316
PL,RS,PL21,RS21,316
PL,IT,PL72,ITI3,741
IT,PL,ITI3,PL72,741
FR,DK,FRF1,DK02,454
DK,FR,DK02,FRF1,454
PL,HR,PL91,HR06,1048
HR,PL,HR06,PL91,1048
PL,HR,PL42,HR06,358
HR,PL,HR06,PL42,358
DE,CZ,DEB3,CZ08,1009
CZ,DE,CZ08,DEB3,1009
TR,IT,TR61,ITF3,178
IT,TR,ITF3,TR61,178
ES,EE,ES64,EE00,155
EE,ES,EE00,ES64,155
SE,ES,SE21,ES62,452
ES,SE,ES62,SE21,452
FR,DE,FRG0,DE14,844
DE,FR,DE14,FRG0,844
HU,ES,HU32,ES23,199
ES,HU,ES23,HU32,199
IT,ES,ITF2,ES23,1065
ES,IT,ES23,ITF2,1065
NL,ES,NL32,ES23,1399
ES,NL,ES23,NL32,1399
TR,DK,TR22,DK01,447
DK,TR,DK01,TR22,447
HU,DK,HU11,DK01,6070
DK,HU,DK01,HU11,6070
PL,FR,PL82,FRJ2,539
FR,PL,FRJ2,PL82,539
DK,DE,DK02,DE71,1561
DE,DK,DE71,DK02,1561
TR,SE,TRA1,SE23,184
SE,TR,SE23,TRA1,184
IT,FR,ITI2,FRK1,1214
FR,IT,FRK1,ITI2,1214
IT,GR,ITC4,EL54,1797
GR,IT,EL54,ITC4,1797
FR,DE,FRL0,DE60,1928
DE,FR,DE60,FRL0,1928
FR,ES,FRY2,ES64,279
ES,FR,ES64,FRY2,279
IE,FR,IE05,FRY2,247
FR,IE,FRY2,IE05,247
NO,FR,NO06,FRY2,88
FR,NO,FRY2,NO06,88
IT,AT,ITI4,AT11,1110
AT,IT,AT11,ITI4,1110
IT,ES,ITH2,ES21,2505
ES,IT,ES21,ITH2,2505
IT,ES,ITF1,ES21,1516
ES,IT,ES21,ITF1,1516
TR,NL,TRC1,NL21,2260
NL,TR,NL21,TRC1,2260
SK,LT,SK02,LT02,425
LT,SK,LT02,SK02,425
SK,DE,SK02,DE27,3334
DE,SK,DE27,SK02,3334
SE,DE,SE12,DE27,2294
DE,SE,DE27,SE12,2294
HU,GR,HU31,EL61,251
GR,HU,EL61,HU31,251
FR,DE,FRI2,DED4,508
DE,FR,DED4,FRI2,508
SE,DE,SE21,DED4,1271
DE,SE,DED4,SE21,1271
IT,DE,ITC3,DED4,886
DE,IT,DED4,ITC3,886
ES,BG,ES64,BG31,587
BG,ES,BG31,ES64,587
GR,BA,EL64,BA03,309
BA,GR,BA03,EL64,309
DE,BA,DEF0,BA03,4215
BA,DE,BA03,DEF0,4215
FR,BA,FRK1,BA03,274
BA,FR,BA03,FRK1,274
PL,DE,PL81,DE12,2881
DE,PL,DE12,PL81,2881
DK,CZ,DK03,CZ03,694
CZ,DK,CZ03,DK03,694
TR,CZ,TR62,CZ03,84
CZ,TR,CZ03,TR62,84
TR,CZ,TR51,CZ03,93
CZ,TR,CZ03,TR51,93
NL,DE,NL36,DEC0,2812
DE,NL,DEC0,NL36,2812
HU,ES,HU21,ES61,497
ES,HU,ES61,HU21,497
FR,ES,FRC2,ES61,716
ES,FR,ES61,FRC2,716
TR,ES,TR90,ES61,50
ES,TR,ES61,TR90,50
ES,DK,ES51,DK04,979
DK,ES,DK04,ES51,979
RO,NL,RO21,NL22,7319
NL,RO,NL22,RO21,7319
TR,GR,TR81,EL63,500
GR,TR,EL63,TR81,500
PL,IT,PL42,ITH3,503
IT,PL,ITH3,PL42,503
MK,IT,MK00,ITH3,7822
IT,MK,ITH3,MK00,7822
PT,GR,PT1C,EL52,470
GR,PT,EL52,PT1C,470
TR,GR,TRA2,EL41,268
GR,TR,EL41,TRA2,268
BG,AT,BG33,AT13,20944
AT,BG,AT13,BG33,20944
PL,DE,PL51,DE21,5786
DE,PL,DE21,PL51,5786
RO,PL,RO11,PL71,378
PL,RO,PL71,RO11,378
PL,PL,PL71,PL51,80843
PL,PL,PL51,PL71,80843
ES,BE,ES43,BE10,2051
BE,ES,BE10,ES43,2051
IT,BE,ITG2,BE10,6177
BE,IT,BE10,ITG2,6177
SK,ES,SK02,ES22,345
ES,SK,ES22,SK02,345
TR,IT,TR52,ITC2,80
IT,TR,ITC2,TR52,80
GR,CH,EL53,CH05,5692
CH,GR,CH05,EL53,5692
NO,CH,NO0B,CH05,10683
CH,NO,CH05,NO0B,10683
DE,CH,DE21,CH05,23647
CH,DE,CH05,DE21,23647
TR,PL,TR31,PL84,125
PL,TR,PL84,TR31,125
HU,CH,HU33,CH04,9547
CH,HU,CH04,HU33,9547
PL,CH,PL71,CH01,1240
CH,PL,CH01,PL71,1240
NL,CH,NL23,CH01,2618
CH,NL,CH01,NL23,2618
GR,CH,EL51,CH01,2075
CH,GR,CH01,EL51,2075
PL,CH,PL51,CH01,1701
CH,PL,CH01,PL51,1701
PL,FR,PL21,FRF3,430
FR,PL,FRF3,PL21,430
NL,FI,NL34,FI20,745
FI,NL,FI20,NL34,745
PL,MT,PL71,MT00,1606
MT,PL,MT00,PL71,1606
TR,SE,TRB1,SE22,361
SE,TR,SE22,TRB1,361
PL,DE,PL81,DEB3,5010
DE,PL,DEB3,PL81,5010
SK,DE,SK03,DEB3,1167
DE,SK,DEB3,SK03,1167
ES,DE,ES21,DED2,770
DE,ES,DED2,ES21,770
ES,DE,ES43,DED2,408
DE,ES,DED2,ES43,408
PT,DE,PT1B,DED2,950
DE,PT,DED2,PT1B,950
ES,DE,ES43,DEB2,812
DE,ES,DEB2,ES43,812
LU,FR,LU00,FR10,21040
FR,LU,FR10,LU00,21040
FR,FR,FRY4,FR10,30573
FR,FR,FR10,FRY4,30573
FR,DE,FRY5,DE94,137
DE,FR,DE94,FRY5,137
NO,FR,NO08,FRL0,1190
FR,NO,FRL0,NO08,1190
PT,GR,PT19,EL43,516
GR,PT,EL43,PT19,516
RS,AT,RS21,AT21,8847
AT,RS,AT21,RS21,8847
ES,CY,ES23,CY00,992
CY,ES,CY00,ES23,992
DE,AT,DEF0,AT22,9521
AT,DE,AT22,DEF0,9521
NL,GR,NL34,EL51,7506
GR,NL,EL51,NL34,7506
FR,CZ,FRD2,CZ04,222
CZ,FR,CZ04,FRD2,222
LT,HR,LT02,HR03,611
HR,LT,HR03,LT02,611
FR,DE,FRY4,DE91,193
DE,FR,DE91,FRY4,193
HR,ES,HR06,ES43,223
ES,HR,ES43,HR06,223
FR,CH,FRY2,CH07,871
CH,FR,CH07,FRY2,871
IT,DE,ITH1,DE80,4315
DE,IT,DE80,ITH1,4315
SE,CZ,SE22,CZ07,536
CZ,SE,CZ07,SE22,536
HU,CZ,HU22,CZ07,1444
CZ,HU,CZ07,HU22,1444
TR,CZ,TR61,CZ07,186
CZ,TR,CZ07,TR61,186
TR,RO,TR62,RO22,421
RO,TR,RO22,TR62,421
PL,NL,PL63,NL36,5974
NL,PL,NL36,PL63,5974
TR,RO,TR61,RO42,311
RO,TR,RO42,TR61,311
TR,CH,TR32,CH02,1401
CH,TR,CH02,TR32,1401
PT,AL,PT30,AL01,173
AL,PT,AL01,PT30,173
HU,AL,HU21,AL01,502
AL,HU,AL01,HU21,502
FR,AL,FRH0,AL01,2311
AL,FR,AL01,FRH0,2311
RO,IT,RO22,ITG2,6820
IT,RO,ITG2,RO22,6820
SE,RS,SE31,RS11,1406
RS,SE,RS11,SE31,1406
TR,FR,TRB2,FRY1,18
FR,TR,FRY1,TRB2,18
NO,DK,NO06,DK03,7765
DK,NO,DK03,NO06,7765
IT,IT,ITF5,ITF1,110038
IT,IT,ITF1,ITF5,110038
SK,NO,SK02,NO07,1042
NO,SK,NO07,SK02,1042
TR,RO,TR81,RO21,79
RO,TR,RO21,TR81,79
IT,GR,ITI1,EL64,2640
GR,IT,EL64,ITI1,2640
FI,GR,FI19,EL64,372
GR,FI,EL64,FI19,372
CZ,BE,CZ04,BE33,353
BE,CZ,BE33,CZ04,353
FR,DE,FRM0,DEA3,674
DE,FR,DEA3,FRM0,674
GR,AT,EL53,AT12,1380
AT,GR,AT12,EL53,1380
DK,AT,DK01,AT12,2121
AT,DK,AT12,DK01,2121
FR,ES,FRY3,ES24,1356
ES,FR,ES24,FRY3,1356
DE,CZ,DE71,CZ05,1297
CZ,DE,CZ05,DE71,1297
SI,IE,SI03,IE06,976
IE,SI,IE06,SI03,976
TR,RS,TRB1,RS22,131
RS,TR,RS22,TRB1,131
TR,RS,TR52,RS21,379
RS,TR,RS21,TR52,379
FR,FI,FRY4,FI1D,89
FI,FR,FI1D,FRY4,89
MT,FR,MT00,FRF1,1657
FR,MT,FRF1,MT00,1657
BG,BA,BG31,BA02,1013
BA,BG,BA02,BG31,1013
LT,BA,LT02,BA02,171
BA,LT,BA02,LT02,171
PT,DE,PT1C,DE13,2397
DE,PT,DE13,PT1C,2397
CZ,AL,CZ01,AL03,700
AL,CZ,AL03,CZ01,700
NO,FR,NO0B,FRM0,3598
FR,NO,FRM0,NO0B,3598
SE,IE,SE22,IE05,1519
IE,SE,IE05,SE22,1519
TR,ES,TR83,ES13,65
ES,TR,ES13,TR83,65
PL,IT,PL21,ITH5,1032
IT,PL,ITH5,PL21,1032
PL,FR,PL41,FRJ1,299
FR,PL,FRJ1,PL41,299
SE,DE,SE33,DE72,1795
DE,SE,DE72,SE33,1795
IT,AT,ITG2,AT32,2179
AT,IT,AT32,ITG2,2179
PT,AT,PT1A,AT31,1047
