user_country,friend_country,user_region,friend_region,scaled_sci
BA,MZ,BA,MZ,179
TJ,SK,TJ,SK,1586
SK,TJ,SK,TJ,1586
LT,CF,LT,CF,121
CF,LT,CF,LT,121
TO,SL,TO,SL,3866
SL,TO,SL,TO,3866
TO,GY,TO,GY,15494
GY,TO,GY,TO,15494
GB,CG,GB,CG,1825
CG,GB,CG,GB,1825
KM,ET,KM,ET,2702
ET,KM,ET,KM,2702
NO,ET,NO,ET,12461
ET,NO,ET,NO,12461
MW,KG,MW,KG,301
KG,MW,KG,MW,301
RU,KG,RU,KG,350591
KG,RU,KG,RU,350591
TZ,GW,TZ,GW,6529
GW,TZ,GW,TZ,6529
UY,TT,UY,TT,2774
TT,UY,TT,UY,2774
GM,GE,GM,GE,1404
GE,GM,GE,GM,1404
NZ,CL,NZ,CL,7383
CL,NZ,CL,NZ,7383
SN,PG,SN,PG,504
PG,SN,PG,SN,504
MG,AD,MG,AD,1359
AD,MG,AD,MG,1359
SB,BT,SB,BT,400
BT,SB,BT,SB,400
YE,BT,YE,BT,343
BT,YE,BT,YE,343
RW,MW,RW,MW,201836
MW,RW,MW,RW,201836
LC,LA,LC,LA,141
LA,LC,LA,LC,141
TN,LA,TN,LA,165
LA,TN,LA,TN,165
VN,AU,VN,AU,6122
AU,VN,AU,VN,6122
UY,NA,UY,NA,557
NA,UY,NA,UY,557
RU,NA,RU,NA,6063
NA,RU,NA,RU,6063
US,NA,US,NA,2032
NA,US,NA,US,2032
MR,BW,MR,BW,3398
BW,MR,BW,MR,3398
GY,BW,GY,BW,4805
BW,GY,BW,GY,4805
MA,BW,MA,BW,1094
BW,MA,BW,MA,1094
ZA,TG,ZA,TG,8287
TG,ZA,TG,ZA,8287
TJ,SN,TJ,SN,787
SN,TJ,SN,TJ,787
MD,GM,MD,GM,1658
GM,MD,GM,MD,1658
VN,SI,VN,SI,154
SI,VN,SI,VN,154
PA,HN,PA,HN,31257
HN,PA,HN,PA,31257
SV,JP,SV,JP,384
JP,SV,JP,SV,384
PA,CA,PA,CA,5417
CA,PA,CA,PA,5417
KI,AT,KI,AT,302
AT,KI,AT,KI,302
PA,AT,PA,AT,1995
AT,PA,AT,PA,1995
GB,BG,GB,BG,37827
BG,GB,BG,GB,37827
MV,GN,MV,GN,800
GN,MV,GN,MV,800
ZA,UA,ZA,UA,352
UA,ZA,UA,ZA,352
MY,CI,MY,CI,411
CI,MY,CI,MY,411
GE,CI,GE,CI,448
CI,GE,CI,GE,448
CF,AF,CF,AF,1673
AF,CF,AF,CF,1673
RO,NL,RO,NL,30454
NL,RO,NL,RO,30454
ER,EE,ER,EE,97
EE,ER,EE,ER,97
TO,EE,TO,EE,184
EE,TO,EE,TO,184
TO,CO,TO,CO,151
CO,TO,CO,TO,151
GM,AR,GM,AR,1965
AR,GM,AR,GM,1965
IL,AR,IL,AR,3707
AR,IL,AR,IL,3707
ME,AE,ME,AE,10264
AE,ME,AE,ME,10264
MA,AE,MA,AE,15779
AE,MA,AE,MA,15779
NZ,FR,NZ,FR,6730
FR,NZ,FR,NZ,6730
ZW,PK,ZW,PK,1087
PK,ZW,PK,ZW,1087
MA,LB,MA,LB,11351
LB,MA,LB,MA,11351
ST,BD,ST,BD,508
BD,ST,BD,ST,508
SO,ID,SO,ID,2318
ID,SO,ID,SO,2318
TD,CH,TD,CH,3210
CH,TD,CH,TD,3210
IN,GD,IN,GD,811
GD,IN,GD,IN,811
VC,FM,VC,FM,2324
FM,VC,FM,VC,2324
NZ,BE,NZ,BE,5817
BE,NZ,BE,NZ,5817
UA,CZ,UA,CZ,137411
CZ,UA,CZ,UA,137411
ME,CG,ME,CG,535
CG,ME,CG,ME,535
CV,CG,CV,CG,14156
CG,CV,CG,CV,14156
US,LS,US,LS,434
LS,US,LS,US,434
UG,KG,UG,KG,2903
KG,UG,KG,UG,2903
UY,JM,UY,JM,1388
JM,UY,JM,UY,1388
KR,GW,KR,GW,236
GW,KR,GW,KR,236
LS,KM,LS,KM,2222
KM,LS,KM,LS,2222
SV,KM,SV,KM,111
KM,SV,KM,SV,111
GE,AL,GE,AL,2679
AL,GE,AL,GE,2679
GQ,CL,GQ,CL,1675
CL,GQ,CL,GQ,1675
UG,AD,UG,AD,2937
AD,UG,AD,UG,2937
RU,CR,RU,CR,3206
CR,RU,CR,RU,3206
RU,IS,RU,IS,14201
IS,RU,IS,RU,14201
ET,BN,ET,BN,1529
BN,ET,BN,ET,1529
MV,LA,MV,LA,1344
LA,MV,LA,MV,1344
PE,NA,PE,NA,204
NA,PE,NA,PE,204
MM,BW,MM,BW,71
BW,MM,BW,MM,71
TO,HT,TO,HT,451
HT,TO,HT,TO,451
EE,CY,EE,CY,29930
CY,EE,CY,EE,29930
LU,GB,LU,GB,26860
GB,LU,GB,LU,26860
LA,GB,LA,GB,393
GB,LA,GB,LA,393
IL,GB,IL,GB,8747
GB,IL,GB,IL,8747
MA,GB,MA,GB,1910
GB,MA,GB,MA,1910
US,TZ,US,TZ,1497
TZ,US,TZ,US,1497
TZ,AZ,TZ,AZ,1042
AZ,TZ,AZ,TZ,1042
NO,AZ,NO,AZ,3412
AZ,NO,AZ,NO,3412
MZ,AT,MZ,AT,480
AT,MZ,AT,MZ,480
MZ,MM,MZ,MM,135
MM,MZ,MM,MZ,135
GQ,GN,GQ,GN,155036
GN,GQ,GN,GQ,155036
GE,BJ,GE,BJ,2593
BJ,GE,BJ,GE,2593
IL,BJ,IL,BJ,2009
BJ,IL,BJ,IL,2009
PL,GH,PL,GH,1059
GH,PL,GH,PL,1059
SO,LK,SO,LK,1922
LK,SO,LK,SO,1922
GH,EE,GH,EE,1794
EE,GH,EE,GH,1794
ET,EE,ET,EE,197
EE,ET,EE,ET,197
GR,EE,GR,EE,8085
EE,GR,EE,GR,8085
VU,NG,VU,NG,4748
NG,VU,NG,VU,4748
TW,MY,TW,MY,21275
MY,TW,MY,TW,21275
VU,AR,VU,AR,40
AR,VU,AR,VU,40
SN,HR,SN,HR,545
HR,SN,HR,SN,545
BJ,AE,BJ,AE,5281
AE,BJ,AE,BJ,5281
SR,RU,SR,RU,5600
RU,SR,RU,SR,5600
IT,BD,IT,BD,10228
BD,IT,BD,IT,10228
QA,ID,QA,ID,7491
ID,QA,ID,QA,7491
MK,AO,MK,AO,258
AO,MK,AO,MK,258
SS,BS,SS,BS,1595
BS,SS,BS,SS,1595
GH,DJ,GH,DJ,4270
DJ,GH,DJ,GH,4270
US,DJ,US,DJ,9494
DJ,US,DJ,US,9494
TZ,PY,TZ,PY,340
PY,TZ,PY,TZ,340
ER,CV,ER,CV,528
CV,ER,CV,ER,528
TW,MK,TW,MK,250
MK,TW,MK,TW,250
KG,GY,KG,GY,324
GY,KG,GY,KG,324
PY,GY,PY,GY,2557
GY,PY,GY,PY,2557
PT,GY,PT,GY,1110
GY,PT,GY,PT,1110
XK,ET,XK,ET,253
ET,XK,ET,XK,253
VN,IQ,VN,IQ,152
IQ,VN,IQ,VN,152
BG,AL,BG,AL,7919
AL,BG,AL,BG,7919
LY,CL,LY,CL,165
CL,LY,CL,LY,165
UY,CL,UY,CL,20121
CL,UY,CL,UY,20121
IL,FI,IL,FI,6183
FI,IL,FI,IL,6183
SE,PG,SE,PG,172
PG,SE,PG,SE,172
CZ,AD,CZ,AD,5043
AD,CZ,AD,CZ,5043
FR,AM,FR,AM,12569
AM,FR,AM,FR,12569
KI,BT,KI,BT,469
BT,KI,BT,KI,469
MZ,BN,MZ,BN,534
BN,MZ,BN,MZ,534
CZ,BN,CZ,BN,763
BN,CZ,BN,CZ,763
NA,BW,NA,BW,216038
BW,NA,BW,NA,216038
UA,BW,UA,BW,227
BW,UA,BW,UA,227
VN,CY,VN,CY,4020
CY,VN,CY,VN,4020
RU,GQ,RU,GQ,31718
GQ,RU,GQ,RU,31718
MM,GB,MM,GB,1534
GB,MM,GB,MM,1534
VE,GB,VE,GB,752
GB,VE,GB,VE,752
SZ,MD,SZ,MD,38
MD,SZ,MD,SZ,38
LT,HN,LT,HN,157
HN,LT,HN,LT,157
MK,JP,MK,JP,788
JP,MK,JP,MK,788
RS,GR,RS,GR,25295
GR,RS,GR,RS,25295
LK,GR,LK,GR,1465
GR,LK,GR,LK,1465
SA,AZ,SA,AZ,2388
AZ,SA,AZ,SA,2388
TL,AZ,TL,AZ,358
AZ,TL,AZ,TL,358
US,CA,US,CA,14761
CA,US,CA,US,14761
VE,NI,VE,NI,20515
NI,VE,NI,VE,20515
MW,BO,MW,BO,155
BO,MW,BO,MW,155
US,BO,US,BO,3445
BO,US,BO,US,3445
CV,BG,CV,BG,927
BG,CV,BG,CV,927
MK,LY,MK,LY,542
LY,MK,LY,MK,542
QA,BJ,QA,BJ,3120
BJ,QA,BJ,QA,3120
PH,GH,PH,GH,1291
GH,PH,GH,PH,1291
FR,BI,FR,BI,7707
BI,FR,BI,FR,7707
LV,CM,LV,CM,939
CM,LV,CM,LV,939
JO,ER,JO,ER,4443
ER,JO,ER,JO,4443
EG,CI,EG,CI,1649
CI,EG,CI,EG,1649
RU,KR,RU,KR,12047
KR,RU,KR,RU,12047
SE,RO,SE,RO,13700
RO,SE,RO,SE,13700
NE,MN,NE,MN,218
MN,NE,MN,NE,218
ZM,KZ,ZM,KZ,907
KZ,ZM,KZ,ZM,907
TJ,NL,TJ,NL,2318
NL,TJ,NL,TJ,2318
SB,KH,SB,KH,288
KH,SB,KH,SB,288
UY,OM,UY,OM,443
OM,UY,OM,UY,443
RU,ME,RU,ME,187993
ME,RU,ME,RU,187993
TH,LB,TH,LB,310
LB,TH,LB,TH,310
ST,SD,ST,SD,409
SD,ST,SD,ST,409
RW,MX,RW,MX,190
MX,RW,MX,RW,190
SZ,ID,SZ,ID,291
ID,SZ,ID,SZ,291
FM,CH,FM,CH,2007
CH,FM,CH,FM,2007
TG,AO,TG,AO,13684
AO,TG,AO,TG,13684
MV,IN,MV,IN,25791
IN,MV,IN,MV,25791
MY,EC,MY,EC,185
EC,MY,EC,MY,185
GB,EC,GB,EC,1272
EC,GB,EC,GB,1272
TW,GD,TW,GD,733
GD,TW,GD,TW,733
UG,LU,UG,LU,11390
LU,UG,LU,UG,11390
BA,BA,BA,BA,32946655
PT,MK,PT,MK,3678
MK,PT,MK,PT,3678
MK,BB,MK,BB,2156
BB,MK,BB,MK,2156
MG,BB,MG,BB,966
BB,MG,BB,MG,966
MZ,KI,MZ,KI,572
KI,MZ,KI,MZ,572
TZ,KI,TZ,KI,488
KI,TZ,KI,TZ,488
TW,GY,TW,GY,235
GY,TW,GY,TW,235
YE,CZ,YE,CZ,451
CZ,YE,CZ,YE,451
VE,LC,VE,LC,4160
LC,VE,LC,VE,4160
TO,LC,TO,LC,11486
LC,TO,LC,TO,11486
UG,JM,UG,JM,10397
JM,UG,JM,UG,10397
QA,GE,QA,GE,3369
GE,QA,GE,QA,3369
KM,AM,KM,AM,487
AM,KM,AM,KM,487
DZ,BT,DZ,BT,275
BT,DZ,BT,DZ,275
SB,MW,SB,MW,1162
MW,SB,MW,SB,1162
XK,HT,XK,HT,182
HT,XK,HT,XK,182
PY,CY,PY,CY,1456
CY,PY,CY,PY,1456
YE,IL,YE,IL,4332
IL,YE,IL,YE,4332
MW,GQ,MW,GQ,4310
GQ,MW,GQ,MW,4310
GR,AZ,GR,AZ,2020
AZ,GR,AZ,GR,2020
HN,CA,HN,CA,3325
CA,HN,CA,HN,3325
ZM,CA,ZM,CA,2421
CA,ZM,CA,ZM,2421
PL,DE,PL,DE,36079
DE,PL,DE,PL,36079
NO,DE,NO,DE,16460
DE,NO,DE,NO,16460
CV,BF,CV,BF,2743
BF,CV,BF,CV,2743
PK,MM,PK,MM,672
MM,PK,MM,PK,672
TH,BG,TH,BG,298
BG,TH,BG,TH,298
RS,BJ,RS,BJ,5102
BJ,RS,BJ,RS,5102
IN,BJ,IN,BJ,1150
BJ,IN,BJ,IN,1150
VU,GH,VU,GH,1299
GH,VU,GH,VU,1299
OM,GH,OM,GH,7195
GH,OM,GH,OM,7195
GE,ER,GE,ER,109
ER,GE,ER,GE,109
PK,CI,PK,CI,1335
CI,PK,CI,PK,1335
SE,AF,SE,AF,17338
AF,SE,AF,SE,17338
SS,SE,SS,SE,7724
SE,SS,SE,SS,7724
NE,MZ,NE,MZ,7430
MZ,NE,MZ,NE,7430
NP,EE,NP,EE,967
EE,NP,EE,NP,967
SZ,NZ,SZ,NZ,1481
NZ,SZ,NZ,SZ,1481
VE,SA,VE,SA,883
SA,VE,SA,VE,883
MD,KE,MD,KE,191
KE,MD,KE,MD,191
TO,KE,TO,KE,1440
KE,TO,KE,TO,1440
IN,HR,IN,HR,1352
HR,IN,HR,IN,1352
PL,AE,PL,AE,3213
AE,PL,AE,PL,3213
BR,AE,BR,AE,1138
AE,BR,AE,BR,1138
TD,FR,TD,FR,25855
FR,TD,FR,TD,25855
KW,FR,KW,FR,3247
FR,KW,FR,KW,3247
VU,RU,VU,RU,316
RU,VU,RU,VU,316
VE,MT,VE,MT,6182
MT,VE,MT,VE,6182
LV,ES,LV,ES,9729
ES,LV,ES,LV,9729
PK,ES,PK,ES,4039
ES,PK,ES,PK,4039
YE,TJ,YE,TJ,3295
TJ,YE,TJ,YE,3295
US,TJ,US,TJ,2553
TJ,US,TJ,US,2553
KW,EC,KW,EC,446
EC,KW,EC,KW,446
PY,GD,PY,GD,769
GD,PY,GD,PY,769
SK,LU,SK,LU,18162
LU,SK,LU,SK,18162
QA,FM,QA,FM,4282
FM,QA,FM,QA,4282
HN,BZ,HN,BZ,155493
BZ,HN,BZ,HN,155493
TG,MU,TG,MU,8003
MU,TG,MU,TG,8003
LV,KI,LV,KI,571
KI,LV,KI,LV,571
MM,BE,MM,BE,130
BE,MM,BE,MM,130
SO,MG,SO,MG,1442
MG,SO,MG,SO,1442
KW,CZ,KW,CZ,1133
CZ,KW,CZ,KW,1133
VU,ML,VU,ML,464
ML,VU,ML,VU,464
MW,ML,MW,ML,8155
ML,MW,ML,MW,8155
MG,CG,MG,CG,21492
CG,MG,CG,MG,21492
SS,LS,SS,LS,5109
LS,SS,LS,SS,5109
TO,LS,TO,LS,334
LS,TO,LS,TO,334
LS,GE,LS,GE,50
GE,LS,GE,LS,50
LS,IQ,LS,IQ,267
IQ,LS,IQ,LS,267
MV,LV,MV,LV,4144
LV,MV,LV,MV,4144
NA,IE,NA,IE,7843
IE,NA,IE,NA,7843
MU,AL,MU,AL,1887
AL,MU,AL,MU,1887
VN,SO,VN,SO,182
SO,VN,SO,VN,182
LU,FI,LU,FI,27394
FI,LU,FI,LU,27394
MZ,FI,MZ,FI,625
FI,MZ,FI,MZ,625
JO,AD,JO,AD,1851
AD,JO,AD,JO,1851
ZW,MV,ZW,MV,2491
MV,ZW,MV,ZW,2491
ME,CR,ME,CR,883
CR,ME,CR,ME,883
ID,AU,ID,AU,2936
AU,ID,AU,ID,2936
JM,IL,JM,IL,1315
IL,JM,IL,JM,1315
SN,GQ,SN,GQ,99964
GQ,SN,GQ,SN,99964
TJ,GQ,TJ,GQ,1679
GQ,TJ,GQ,TJ,1679
LK,GB,LK,GB,20142
GB,LK,GB,LK,20142
SA,MD,SA,MD,462
MD,SA,MD,SA,462
TH,JP,TH,JP,9337
JP,TH,JP,TH,9337
TH,GR,TH,GR,431
GR,TH,GR,TH,431
MX,CA,MX,CA,5762
CA,MX,CA,MX,5762
BT,BF,BT,BF,93
BF,BT,BF,BT,93
MZ,BF,MZ,BF,8001
BF,MZ,BF,MZ,8001
PA,MM,PA,MM,80
MM,PA,MM,PA,80
IN,BH,IN,BH,42085
BH,IN,BH,IN,42085
MM,BG,MM,BG,61
BG,MM,BG,MM,61
MX,BG,MX,BG,311
BG,MX,BG,MX,311
PH,BJ,PH,BJ,1182
BJ,PH,BJ,PH,1182
GT,GH,GT,GH,501
GH,GT,GH,GT,501
QA,ER,QA,ER,89176
ER,QA,ER,QA,89176
PH,ER,PH,ER,213
ER,PH,ER,PH,213
MR,CI,MR,CI,85318
CI,MR,CI,MR,85318
SN,BY,SN,BY,2258
BY,SN,BY,SN,2258
LA,BY,LA,BY,310
BY,LA,BY,LA,310
SK,KZ,SK,KZ,3603
KZ,SK,KZ,SK,3603
PT,KZ,PT,KZ,2125
KZ,PT,KZ,PT,2125
KW,CD,KW,CD,1851
CD,KW,CD,KW,1851
PE,CO,PE,CO,16512
CO,PE,CO,PE,16512
SA,NG,SA,NG,6050
NG,SA,NG,SA,6050
TZ,PE,TZ,PE,194
PE,TZ,PE,TZ,194
TL,PE,TL,PE,233
PE,TL,PE,TL,233
NO,MA,NO,MA,1491
MA,NO,MA,NO,1491
MU,KE,MU,KE,6602
KE,MU,KE,MU,6602
UA,FJ,UA,FJ,369
FJ,UA,FJ,UA,369
KR,DZ,KR,DZ,392
DZ,KR,DZ,KR,392
VC,ME,VC,ME,3160
ME,VC,ME,VC,3160
SA,ME,SA,ME,1647
ME,SA,ME,SA,1647
JO,FR,JO,FR,1364
FR,JO,FR,JO,1364
IL,FR,IL,FR,11963
FR,IL,FR,IL,11963
GB,CH,GB,CH,20997
CH,GB,CH,GB,20997
KM,AO,KM,AO,2535
AO,KM,AO,KM,2535
PG,IN,PG,IN,586
IN,PG,IN,PG,586
LC,EC,LC,EC,907
EC,LC,EC,LC,907
HT,EC,HT,EC,1682
EC,HT,EC,HT,1682
KI,EC,KI,EC,150
EC,KI,EC,KI,150
ES,EC,ES,EC,47428
EC,ES,EC,ES,47428
IT,GT,IT,GT,710
GT,IT,GT,IT,710
TW,QA,TW,QA,3297
QA,TW,QA,TW,3297
TW,MG,TW,MG,260
MG,TW,MG,TW,260
MN,GY,MN,GY,130
GY,MN,GY,MN,130
IL,CG,IL,CG,554
CG,IL,CG,IL,554
MM,CG,MM,CG,54
CG,MM,CG,MM,54
GT,DK,GT,DK,411
DK,GT,DK,GT,411
NL,DK,NL,DK,19705
DK,NL,DK,NL,19705
VN,ET,VN,ET,235
ET,VN,ET,VN,235
QA,IQ,QA,IQ,9443
IQ,QA,IQ,QA,9443
VE,SO,VE,SO,810
SO,VE,SO,VE,810
TT,LT,TT,LT,459
LT,TT,LT,TT,459
QA,AM,QA,AM,4422
AM,QA,AM,QA,4422
TW,KW,TW,KW,2289
KW,TW,KW,TW,2289
TD,NA,TD,NA,3441
NA,TD,NA,TD,3441
MY,HT,MY,HT,557
HT,MY,HT,MY,557
XK,VU,XK,VU,32
VU,XK,VU,XK,32
SN,HN,SN,HN,508
HN,SN,HN,SN,508
TL,GR,TL,GR,206
GR,TL,GR,TL,206
MT,CA,MT,CA,21270
CA,MT,CA,MT,21270
CA,BH,CA,BH,16605
BH,CA,BH,CA,16605
LB,BH,LB,BH,54959
BH,LB,BH,LB,54959
SN,BG,SN,BG,320
BG,SN,BG,SN,320
GB,CM,GB,CM,3685
CM,GB,CM,GB,3685
XK,MN,XK,MN,556
MN,XK,MN,XK,556
UA,MN,UA,MN,1438
MN,UA,MN,UA,1438
TN,KH,TN,KH,433
KH,TN,KH,TN,433
ZA,EE,ZA,EE,501
EE,ZA,EE,ZA,501
RO,PE,RO,PE,371
PE,RO,PE,RO,371
TJ,NE,TJ,NE,1165
NE,TJ,NE,TJ,1165
GN,FJ,GN,FJ,226
FJ,GN,FJ,GN,226
ZW,OM,ZW,OM,2575
OM,ZW,OM,ZW,2575
NL,IT,NL,IT,12972
IT,NL,IT,NL,12972
TT,AE,TT,AE,4281
AE,TT,AE,TT,4281
LY,FR,LY,FR,2965
FR,LY,FR,LY,2965
TN,SD,TN,SD,4981
SD,TN,SD,TN,4981
GN,CH,GN,CH,11776
CH,GN,CH,GN,11776
NP,AO,NP,AO,242
AO,NP,AO,NP,242
ST,SG,ST,SG,294
SG,ST,SG,ST,294
UG,EC,UG,EC,414
EC,UG,EC,UG,414
NP,EC,NP,EC,70
EC,NP,EC,NP,70
US,GD,US,GD,67096
GD,US,GD,US,67096
YE,WS,YE,WS,345
WS,YE,WS,YE,345
BE,BA,BE,BA,12450
BA,BE,BA,BE,12450
IT,CV,IT,CV,38526
CV,IT,CV,IT,38526
ML,MK,ML,MK,399
MK,ML,MK,ML,399
PT,MU,PT,MU,3206
MU,PT,MU,PT,3206
LU,LR,LU,LR,3644
LR,LU,LR,LU,3644
MG,LR,MG,LR,4819
LR,MG,LR,MG,4819
PK,JO,PK,JO,2803
JO,PK,JO,PK,2803
EE,CZ,EE,CZ,13684
CZ,EE,CZ,EE,13684
NI,ML,NI,ML,596
ML,NI,ML,NI,596
UG,CG,UG,CG,15321
CG,UG,CG,UG,15321
SR,LS,SR,LS,1265
LS,SR,LS,SR,1265
MG,ET,MG,ET,3445
ET,MG,ET,MG,3445
NE,GE,NE,GE,207
GE,NE,GE,NE,207
VE,VE,VE,VE,3654500
CM,CL,CM,CL,268
CL,CM,CL,CM,268
VU,LT,VU,LT,770
LT,VU,LT,VU,770
NE,LT,NE,LT,150
LT,NE,LT,NE,150
VC,AM,VC,AM,769
AM,VC,AM,VC,769
NL,IS,NL,IS,30928
IS,NL,IS,NL,30928
BS,BN,BS,BN,2813
BN,BS,BN,BS,2813
VN,BN,VN,BN,1376
BN,VN,BN,VN,1376
ST,LA,ST,LA,114
LA,ST,LA,ST,114
TZ,AU,TZ,AU,1050
AU,TZ,AU,TZ,1050
MZ,BW,MZ,BW,24710
BW,MZ,BW,MZ,24710
PH,GM,PH,GM,2431
GM,PH,GM,PH,2431
PK,GQ,PK,GQ,1934
GQ,PK,GQ,PK,1934
VC,JP,VC,JP,910
JP,VC,JP,VC,910
SG,JP,SG,JP,27509
JP,SG,JP,SG,27509
MA,AZ,MA,AZ,1553
AZ,MA,AZ,MA,1553
PE,AT,PE,AT,1223
AT,PE,AT,PE,1223
CM,BG,CM,BG,341
BG,CM,BG,CM,341
RU,LY,RU,LY,4358
LY,RU,LY,RU,4358
ML,BJ,ML,BJ,176690
BJ,ML,BJ,ML,176690
NO,GH,NO,GH,2606
GH,NO,GH,NO,2606
VN,BI,VN,BI,286
BI,VN,BI,VN,286
HR,CM,HR,CM,489
CM,HR,CM,HR,489
MD,LK,MD,LK,1121
LK,MD,LK,MD,1121
UA,LK,UA,LK,1234
LK,UA,LK,UA,1234
MM,AF,MM,AF,826
AF,MM,AF,MM,826
ST,MN,ST,MN,124
MN,ST,MN,ST,124
RU,KZ,RU,KZ,123274
KZ,RU,KZ,RU,123274
SR,NL,SR,NL,881453
NL,SR,NL,SR,881453
PE,EE,PE,EE,375
EE,PE,EE,PE,375
MY,EE,MY,EE,569
EE,MY,EE,MY,569
EE,CO,EE,CO,464
CO,EE,CO,EE,464
SD,CO,SD,CO,238
CO,SD,CO,SD,238
OM,FJ,OM,FJ,4589
FJ,OM,FJ,OM,4589
NP,FJ,NP,FJ,888
FJ,NP,FJ,NP,888
PK,FJ,PK,FJ,1550
FJ,PK,FJ,PK,1550
TO,HR,TO,HR,595
HR,TO,HR,TO,595
HN,FR,HN,FR,451
FR,HN,FR,HN,451
VE,FR,VE,FR,1212
FR,VE,FR,VE,1212
LR,BD,LR,BD,2462
BD,LR,BD,LR,2462
BH,BD,BH,BD,144893
BD,BH,BD,BH,144893
PL,ES,PL,ES,5643
ES,PL,ES,PL,5643
VC,BR,VC,BR,607
BR,VC,BR,VC,607
IE,BR,IE,BR,17934
BR,IE,BR,IE,17934
UY,MX,UY,MX,4589
MX,UY,MX,UY,4589
ZW,ID,ZW,ID,334
ID,ZW,ID,ZW,334
MK,EC,MK,EC,351
EC,MK,EC,MK,351
KZ,GD,KZ,GD,1427
GD,KZ,GD,KZ,1427
MX,LU,MX,LU,1415
LU,MX,LU,MX,1415
MX,BS,MX,BS,2006
BS,MX,BS,MX,2006
GW,DJ,GW,DJ,5218
DJ,GW,DJ,GW,5218
SZ,CV,SZ,CV,2373
CV,SZ,CV,SZ,2373
LA,CV,LA,CV,74
CV,LA,CV,LA,74
NO,MK,NO,MK,24245
MK,NO,MK,NO,24245
LC,BB,LC,BB,5379117
BB,LC,BB,LC,5379117
VE,KI,VE,KI,154
KI,VE,KI,VE,154
SK,MG,SK,MG,255
MG,SK,MG,SK,255
MX,JO,MX,JO,209
JO,MX,JO,MX,209
TJ,ST,TJ,ST,380
ST,TJ,ST,TJ,380
TJ,LS,TJ,LS,1360
LS,TJ,LS,TJ,1360
KW,KG,KW,KG,8731
KG,KW,KG,KW,8731
MT,KG,MT,KG,3194
KG,MT,KG,MT,3194
LK,LC,LK,LC,1271
LC,LK,LC,LK,1271
LV,GW,LV,GW,276
GW,LV,GW,LV,276
KW,GE,KW,GE,2313
GE,KW,GE,KW,2313
SA,GE,SA,GE,1057
GE,SA,GE,SA,1057
MR,IQ,MR,IQ,9350
IQ,MR,IQ,MR,9350
UG,LV,UG,LV,1198
LV,UG,LV,UG,1198
MD,IE,MD,IE,156885
IE,MD,IE,MD,156885
JP,IE,JP,IE,3779
IE,JP,IE,JP,3779
CL,CL,CL,CL,3172969
SZ,SO,SZ,SO,18747
SO,SZ,SO,SZ,18747
KW,AD,KW,AD,3276
AD,KW,AD,KW,3276
NO,MV,NO,MV,2045
MV,NO,MV,NO,2045
ZM,AM,ZM,AM,498
AM,ZM,AM,ZM,498
NO,IS,NO,IS,318060
IS,NO,IS,NO,318060
SD,BN,SD,BN,566
BN,SD,BN,SD,566
OM,LA,OM,LA,2123
LA,OM,LA,OM,2123
UZ,AU,UZ,AU,906
AU,UZ,AU,UZ,906
SR,BW,SR,BW,1918
BW,SR,BW,SR,1918
TW,IL,TW,IL,1923
IL,TW,IL,TW,1923
IE,GQ,IE,GQ,5313
GQ,IE,GQ,IE,5313
LB,GB,LB,GB,7023
GB,LB,GB,LB,7023
TZ,HN,TZ,HN,344
HN,TZ,HN,TZ,344
MK,GR,MK,GR,38109
GR,MK,GR,MK,38109
MN,GR,MN,GR,324
GR,MN,GR,MN,324
PE,AZ,PE,AZ,263
AZ,PE,AZ,PE,263
TJ,AZ,TJ,AZ,34083
AZ,TJ,AZ,TJ,34083
XK,CA,XK,CA,8064
CA,XK,CA,XK,8064
SI,AT,SI,AT,248495
AT,SI,AT,SI,248495
MX,AT,MX,AT,925
AT,MX,AT,MX,925
CY,BF,CY,BF,1022
BF,CY,BF,CY,1022
EC,BO,EC,BO,14184
BO,EC,BO,EC,14184
CH,BO,CH,BO,7606
BO,CH,BO,CH,7606
PY,LY,PY,LY,375
LY,PY,LY,PY,375
SA,GN,SA,GN,3985
GN,SA,GN,SA,3985
LT,GN,LT,GN,179
GN,LT,GN,LT,179
MN,CM,MN,CM,134
CM,MN,CM,MN,134
TL,CM,TL,CM,408
CM,TL,CM,TL,408
LR,ER,LR,ER,2174
ER,LR,ER,LR,2174
SR,ER,SR,ER,303
ER,SR,ER,SR,303
UY,BY,UY,BY,1879
BY,UY,BY,UY,1879
PY,LK,PY,LK,615
LK,PY,LK,PY,615
IL,GA,IL,GA,481
GA,IL,GA,IL,481
GT,AF,GT,AF,584
AF,GT,AF,GT,584
CH,AF,CH,AF,58647
AF,CH,AF,CH,58647
TO,MZ,TO,MZ,332
MZ,TO,MZ,TO,332
VN,MZ,VN,MZ,420
MZ,VN,MZ,VN,420
PH,MZ,PH,MZ,776
MZ,PH,MZ,PH,776
UA,NL,UA,NL,15406
NL,UA,NL,UA,15406
NP,NL,NP,NL,1103
NL,NP,NL,NP,1103
VN,NZ,VN,NZ,3679
NZ,VN,NZ,VN,3679
IE,CO,IE,CO,1031
CO,IE,CO,IE,1031
PA,NG,PA,NG,1407
NG,PA,NG,PA,1407
TH,NE,TH,NE,191
NE,TH,NE,TH,191
YE,MY,YE,MY,5318
MY,YE,MY,YE,5318
SL,KE,SL,KE,17338
KE,SL,KE,SL,17338
SV,KE,SV,KE,353
KE,SV,KE,SV,353
RU,KE,RU,KE,2328
